"URL"	"Status"	"Previous traffic"	"Current traffic"	"Traffic change"	"Previous traffic cost"	"Current traffic cost"	"Traffic cost change"	"Previous # of keywords"	"Current # of keywords"	"Keywords change"	"Previous # of ads"	"Current # of ads"	"Ads change"	"Previous top keyword"	"Current top keyword"	"Previous top keyword: Country"	"Current top keyword: Country"	"Previous top keyword: Volume"	"Current top keyword: Volume"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMIr-jR6ZivkQMVNpWDBx1pbTKfEAAYASAEEgJ9rfD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVtP5mOFNA0fDx8ApzQ3pmWy2&gclid=EAIaIQobChMIr-jR6ZivkQMVNpWDBx1pbTKfEAAYASAEEgJ9rfD_BwE"	"New"	""	"0"	""	""	"0.10"	"0.10"	""	"1"	"1"	""	"1"	"1"	""	"partial veneers"	""	"United States"	""	"250"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=185016943379&utm_term=pop%20up%20veneers%20reviews&creativeId=772156896954&adgroupid=185016943379&targetid=kwd-1260829856379&gclid=EAIaIQobChMIi77yiZWBkQMVBJ5aBR0Yxx-MEAAYASADEgItcvD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVsq41JLwav2hAGMPjVbxTDPd&gclid=EAIaIQobChMIi77yiZWBkQMVBJ5aBR0Yxx-MEAAYASADEgItcvD_BwE"	"New"	""	"0"	""	""	"0.71"	"0.71"	""	"1"	"1"	""	"1"	"1"	""	"pop on veneers bad reviews"	""	"United States"	""	"300"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMIufaax_qhkQMVQE9IAB1thQcVEAAYASAEEgIRV_D_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVvR7XZLFz2SywAfAqMvMqqlY&gclid=EAIaIQobChMIufaax_qhkQMVQE9IAB1thQcVEAAYASAEEgIRV_D_BwE"	"New"	""	"0"	""	""	"0.02"	"0.02"	""	"1"	"1"	""	"1"	"1"	""	"how much are temporary veneers"	""	"United States"	""	"20"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMImb7b1tXCkQMVdFJ_AB1sZhwaEAAYASAFEgJja_D_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVsB03geDZ00dWa2qXQaJkRAw&gclid=EAIaIQobChMImb7b1tXCkQMVdFJ_AB1sZhwaEAAYASAFEgJja_D_BwE"	"New"	""	"0"	""	""	"0.03"	"0.03"	""	"1"	"1"	""	"1"	"1"	""	"what are veneers for teeth"	""	"United States"	""	"300"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=185016943379&utm_term=veneers%20reviews&creativeId=772156896954&adgroupid=185016943379&targetid=kwd-298032879504&gclid=EAIaIQobChMI7sHS64a5kQMV5BmtBh0jcwB0EAAYASADEgKc7vD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVup86eRJpaZy_yDCFwkjXPvy&gclid=EAIaIQobChMI7sHS64a5kQMV5BmtBh0jcwB0EAAYASADEgKc7vD_BwE"	"New"	""	"0"	""	""	"0.60"	"0.60"	""	"1"	"1"	""	"1"	"1"	""	"can you eat with veneers"	""	"United States"	""	"450"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=185016943379&utm_term=veneers%20reviews&creativeId=772156896954&adgroupid=185016943379&targetid=kwd-298032879504&gclid=EAIaIQobChMI7sHS64a5kQMV5BmtBh0jcwB0EAAYASAEEgKoO_D_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVup86eRJpaZy_yDCFwkjXPvy&gclid=EAIaIQobChMI7sHS64a5kQMV5BmtBh0jcwB0EAAYASAEEgKoO_D_BwE"	"New"	""	"0"	""	""	"0.60"	"0.60"	""	"1"	"1"	""	"1"	"1"	""	"can you eat with veneers"	""	"United States"	""	"450"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=185016943379&utm_term=veneers%20reviews&creativeId=772156896954&adgroupid=185016943379&targetid=kwd-298032879504&gclid=EAIaIQobChMI46uN7-jJkQMV-GFHAR22TjRSEAAYAiAFEgIEf_D_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVtetTN3Btg9bWOtEI2yRw_O_&gclid=EAIaIQobChMI46uN7-jJkQMV-GFHAR22TjRSEAAYAiAFEgIEf_D_BwE"	"New"	""	"0"	""	""	"0.14"	"0.14"	""	"1"	"1"	""	"1"	"1"	""	"are pop on veneers worth it"	""	"United States"	""	"350"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMIqunewsy7kQMVmnR_AB3v4gKfEAAYAiAFEgLq4_D_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVsre-MSIJPfWwyLOVzZBto3U&gclid=EAIaIQobChMIqunewsy7kQMVmnR_AB3v4gKfEAAYAiAFEgLq4_D_BwE"	"New"	""	"0"	""	""	"0.65"	"0.65"	""	"1"	"1"	""	"1"	"1"	""	"permanent veneers"	""	"United States"	""	"700"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMI0-6JrYr9kAMVMbumAx2M1xgVEAAYAiAEEgL2dfD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVsfIJjuhbtgCfMQ_1kSHwXKY&gclid=EAIaIQobChMI0-6JrYr9kAMVMbumAx2M1xgVEAAYAiAEEgL2dfD_BwE"	"New"	""	"0"	""	""	"0.03"	"0.03"	""	"1"	"1"	""	"1"	"1"	""	"veneers upper teeth only"	""	"United States"	""	"20"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=185016943379&utm_term=pop%20veneers&creativeId=772156896954&adgroupid=185016943379&targetid=kwd-1149402486624&gclid=EAIaIQobChMIseKo4vmUkQMVvSRECB0FQjaqEAAYAiAEEgKvevD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVs6NGpPX6ZDQkMELcwhuiN3u&gclid=EAIaIQobChMIseKo4vmUkQMVvSRECB0FQjaqEAAYAiAEEgKvevD_BwE"	"New"	""	"0"	""	""	"0.25"	"0.25"	""	"1"	"1"	""	"1"	"1"	""	"pop up veneers"	""	"United States"	""	"400"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMI1qDNiP7lkQMVWUZIAB0fwSQJEAAYAiAEEgI2MvD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVsteJV1eRq9AOa47gIEopcTK&gclid=EAIaIQobChMI1qDNiP7lkQMVWUZIAB0fwSQJEAAYAiAEEgI2MvD_BwE"	"New"	""	"0"	""	""	"0.02"	"0.02"	""	"1"	"1"	""	"1"	"1"	""	"dental teeth covers"	""	"United States"	""	"20"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMIvOKB0tWTkQMVYF9IAB0mcTSsEAAYASAEEgLivvD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVs6NGpPX6ZDQkMELcwhuiN3u&gclid=EAIaIQobChMIvOKB0tWTkQMVYF9IAB0mcTSsEAAYASAEEgLivvD_BwE"	"New"	""	"0"	""	""	"0.00"	""	""	"1"	"1"	""	"1"	"1"	""	"fix crooked teeth with veneers"	""	"United States"	""	"10"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMIzarrt7bokQMVYtJEBx19IDntEAAYAiACEgI3hfD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVtT48sfH3bl2NJ5a-spn0By9&gclid=EAIaIQobChMIzarrt7bokQMVYtJEBx19IDntEAAYAiACEgI3hfD_BwE"	"New"	""	"0"	""	""	"0.02"	"0.02"	""	"1"	"1"	""	"1"	"1"	""	"best dentures to buy"	""	"United States"	""	"20"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMIlIbtr7TakQMVJVtHAR1TtwjfEAAYAiAEEgLqYPD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVuob_QoIlC-fGG7MpL49ewd1&gclid=EAIaIQobChMIlIbtr7TakQMVJVtHAR1TtwjfEAAYAiAEEgLqYPD_BwE"	"New"	""	"0"	""	""	"0.01"	"0.01"	""	"1"	"1"	""	"1"	"1"	""	"fake teeth mouth guard"	""	"United States"	""	"20"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMI5JWbvdaDkQMV0ahmAh2sYQ-bEAAYAiAFEgJZUPD_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVu-U9nEUrO1y7n-CO5FYOchK&gclid=EAIaIQobChMI5JWbvdaDkQMV0ahmAh2sYQ-bEAAYAiAFEgJZUPD_BwE"	"New"	""	"0"	""	""	"0.08"	"0.08"	""	"1"	"1"	""	"1"	"1"	""	"best rated snap on veneers"	""	"United States"	""	"40"
"https://consumerlifetips.com/top-snap-on-veneers/?utm_source=google&utm_medium=cpc&utm_id=22978901242&utm_content=182629825177&utm_term=best%20snap%20in%20veneers&creativeId=772157188296&adgroupid=182629825177&targetid=kwd-645166315425&gclid=EAIaIQobChMImOXZvszOkQMVtPyUCR2apR8FEAAYAiAFEgK8x_D_BwE&gad_source=1&gad_campaignid=22978901242&gbraid=0AAAAAp_5rVtgJZY5zye9vlEnG7yMjeqaV&gclid=EAIaIQobChMImOXZvszOkQMVtPyUCR2apR8FEAAYAiAFEgK8x_D_BwE"	"New"	""	"0"	""	""	"0.35"	"0.35"	""	"1"	"1"	""	"1"	"1"	""	"porcelain teeth veneers"	""	"United States"	""	"300"
